,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause
131702,-123.207014979,42.3878032200001,2014/08/17 01:41:00+00,42.3783,-123.194199,Jackson,0.1,Natural
131711,-118.172713591,44.822735868000095,2017/08/11 21:18:48+00,44.82545,-118.1691,Baker,0.5,Natural
131721,-120.48081391299999,44.429615615,2019/06/26 02:04:11+00,44.43165,-120.4837,Crook,0.1,Natural
131728,-119.727213886,44.945845725,2019/08/11 18:23:08+00,44.94446,-119.7206,Wheeler,0.1,Natural
131778,-121.643213981,43.7804054590001,2021/07/30 01:23:41+00,43.7796,-121.6437,Deschutes,0.1,Natural
131795,-122.98491411,43.344465303,2021/07/27 02:15:00+00,43.34446,-122.9849,Douglas,0.75,Natural
131800,-120.811813586,42.260045428000105,2017/07/30 20:51:00+00,42.260040000000004,-120.8118,Lake,0.1,Human
131839,-120.996013839,43.5710055060001,2014/07/30 01:18:59+00,,,Lake,0.3,Natural
131864,-120.91031386,43.7636555280001,2016/08/20 03:37:59+00,43.7684,-120.9022,Deschutes,243.0,Human
131867,-122.24861414200001,44.1340954240001,2016/08/01 00:17:59+00,44.13409,-122.2487,Lane,0.1,Human
131885,-123.82341442,44.3382252810001,2019/09/03 05:12:00+00,44.338221999999995,-123.8234,Lincoln,0.3,Human
131898,-120.589910832,43.898404568000004,2015/08/04 03:39:00+00,43.903301,-120.579697,Crook,0.1,Natural
131934,-118.99301379299999,45.1169058090001,2014/08/04 00:04:00+00,,,Umatilla,1.0,Natural
131942,-121.565613953,43.692055460000105,2019/10/18 16:08:00+00,43.69151,-121.5655,Deschutes,0.1,Human
131943,-118.112013812,45.98390596000011,2014/08/14 22:05:00+00,,,Umatilla,,Natural
131964,-121.87901413,44.382005475,2015/06/29 14:22:33+00,44.3819,-121.8791,Linn,0.1,Natural
131965,-121.853913805,42.582335357,2020/08/07 19:25:00+00,42.58245,-121.854,Klamath,0.1,Human
131987,-119.73701376700001,44.315505679000104,2014/08/07 00:11:00+00,,,Wheeler,0.2,Natural
132047,-118.49584326899999,42.6900056690001,2017/07/09 02:12:00+00,42.66191,-118.4794,Harney,688.0,Natural
132056,-121.85967408,44.130735461,2018/08/04 00:16:16+00,44.14694,-121.8488,Lane,0.25,Natural
132057,-118.634913555,44.1953957760001,2018/08/12 16:33:17+00,44.2068,-118.6396,Grant,0.1,Natural
132063,-122.87211426299999,44.266175371,2021/04/03 22:25:00+00,44.26641,-122.8728,Linn,0.1,Human
132081,-122.120514102,44.0316154290001,2017/08/11 21:56:12+00,44.03161,-122.1205,Lane,0.1,Natural
132087,-122.03311392299999,43.111005377,2018/08/24 21:27:24+00,43.12623,-121.0227,Klamath,8.5,Unknown
132102,-122.435113975,43.049555335,2018/06/05 23:45:00+00,43.03097,-122.4039,Douglas,0.25,Human
132123,-120.873212882,43.917405542,2015/08/04 01:54:00+00,43.9175,-120.873199,Deschutes,0.1,Natural
132125,-121.96901388299999,42.936105371000096,2014/09/15 22:14:00+00,,,Klamath,,
132132,-122.01101439600001,45.611005539000104,2015/09/18 16:28:24+00,45.6111,-122.0112,Multnomah,0.1,Human
132145,-118.42001353299999,44.280005803000094,2014/09/10 00:00:00+00,,,Baker,0.5,Human
132159,-117.065413281,44.230425927000105,2020/09/07 21:29:00+00,44.23822,-117.0758,Malheur,751.0,Human
132160,-121.114513969,44.172725536,2019/07/13 21:36:59+00,44.17272,-121.1145,Deschutes,0.1,Human
132178,-118.44831331,42.985125698000004,2016/08/08 00:27:59+00,43.09916,-118.4577,Harney,0.1,Natural
132202,-121.822913769,42.3994153470001,2020/09/08 00:36:00+00,42.383590000000005,-121.81299999999999,Klamath,0.1,Unknown
132205,-122.15001379600001,42.2519053070001,2015/08/01 00:48:00+00,42.2523,-122.1492,Klamath,0.35,Natural
132209,-118.987813481,43.4394056840001,2021/06/25 22:09:00+00,43.44048,-118.9889,Harney,5.0,Human
132214,-123.614614001,42.156675168,2021/05/07 15:29:03+00,42.15667,-123.6146,Josephine,4.2,Human
132219,-122.01301405299999,43.8580054280001,2014/09/22 17:47:00+00,,,Lane,0.1,Natural
132220,-123.012213911,42.150215222,2019/09/05 19:08:08+00,42.150209999999994,-123.0122,Jackson,0.2,Natural
132226,-121.775014322,45.432205552,2014/10/10 00:46:00+00,,,Hood River,0.1,Human
132238,-119.038013709,44.641405770000105,2015/09/27 21:13:11+00,44.6414,-119.0384,Grant,0.1,Human
132250,-121.08101388799999,43.764305511,2014/08/03 01:30:00+00,,,Deschutes,0.1,Natural
132278,-121.551013785,42.7508153970001,2022/10/27 14:29:00+00,42.75063,-121.5513,Klamath,0.1,Human
132286,-120.381913885,44.368845621000006,2018/08/09 20:32:00+00,44.36971,-120.3744,Crook,0.1,Human
132311,-122.28401383100001,42.3403053010001,2014/08/07 18:04:00+00,,,Klamath,0.1,Human
132320,-120.297413885,44.443975634,2018/07/13 20:36:37+00,44.39499,-120.3441,Wheeler,0.6,Natural
132342,-117.310812607,45.6963070190001,2015/08/05 21:43:48+00,45.666302,-117.244904,Wallowa,1.0,Natural
132357,-122.181013998,43.408405383000094,2014/08/03 01:36:00+00,,,Douglas,0.1,Natural
132359,-118.118213682,45.3364859120001,2020/09/02 22:19:34+00,45.343959999999996,-118.125,Union,0.5,Human
132395,-121.615713969,43.737845459,2022/05/12 22:41:00+00,43.7378,-121.6158,Deschutes,0.1,Human
132398,-121.41441408700001,44.5403655310001,2018/06/21 01:28:59+00,44.54116,-121.4154,Jefferson,0.1,Natural
132405,-117.30951297799999,42.182505731,2017/08/28 22:20:00+00,42.18226,-117.3622,Malheur,1613.4,Natural
132418,-119.306213836,45.058635773999995,2020/07/30 01:52:06+00,45.05871,-119.3233,Morrow,0.1,Natural
132433,-122.343313883,42.597604313000005,2015/06/27 03:36:56+00,42.598701,-122.331703,Jackson,0.1,Natural
132464,-122.68311385,42.081915247,2022/07/03 19:49:53+00,42.03994,-122.6855,Jackson,0.1,Natural
132469,-123.387213975,42.203335192000104,2017/09/04 13:54:59+00,42.20704,-123.3945,Josephine,1.9,Human
132475,-122.20201389299999,42.787405339,2014/07/23 03:04:00+00,42.7874,-122.2023,Klamath,,Undetermined
132484,-122.403014032,43.403005361999995,2014/08/04 01:36:00+00,,,Douglas,0.1,Natural
132488,-120.546813931,44.468695611,2022/07/03 17:24:02+00,44.46949,-120.552,Crook,0.6,Natural
132499,-117.49491363799999,45.681495999,2022/09/14 20:08:39+00,45.68053,-117.493,Wallowa,0.1,Natural
132502,-121.35881368,42.299675382,2021/08/08 18:01:59+00,42.31094,-121.3558,Klamath,0.5,Human
132505,-120.74821389899999,44.1187855680001,2018/06/03 21:59:00+00,44.12591,-120.7407,Crook,0.25,Natural
132506,-121.125013754,42.965005451,2014/06/10 18:16:00+00,,,Lake,,
132510,-122.692513852,42.0838152470001,2021/06/24 15:01:39+00,42.083999999999996,-122.6935,Jackson,0.1,Natural
132532,-122.60691404299999,43.292505335,2018/04/26 23:35:59+00,43.295833,-122.587778,Douglas,0.1,Human
132589,-121.698528688,45.176582776000004,2020/08/08 23:21:00+00,45.17993,-121.695,Wasco,0.1,Human
132604,-117.734510523,44.878305915000105,2016/04/16 08:00:00+00,44.876701000000004,-117.736298,Baker,0.1,Human
132624,-122.25751409700001,43.886205407,2017/08/15 20:52:59+00,43.8862,-122.2575,Lane,0.1,Human
132638,-119.31771375,44.60247574,2020/08/06 00:06:39+00,44.602270000000004,-119.3177,Grant,0.1,Natural
132639,-122.231013931,42.98070535000011,2015/08/02 00:08:59+00,43.0458,-122.2238,Klamath,0.1,Natural
132641,-122.050113916,43.05370537100001,2018/07/15 20:02:00+00,43.04449,-122.0489,Klamath,0.1,Natural
132657,-118.55811382700001,45.669605892,2021/02/11 23:45:00+00,45.6696,-118.5581,Umatilla,0.1,Human
132660,-118.55521352,44.081145774,2022/09/19 20:27:38+00,44.09019,-118.5375,Grant,7.0,Natural
132686,-121.539914129,44.6532955260001,2020/05/30 23:43:26+00,44.61907,-121.6031,Jefferson,1.0,Natural
132691,-122.252313822,42.314875302000104,2017/06/27 22:09:24+00,42.31487,-122.2523,Klamath,0.1,Natural
132699,-124.01321417,42.815115173,2022/07/26 19:02:00+00,42.817440000000005,-124.0106,Coos,0.1,Undetermined
132705,-117.237913596,45.708536027,2017/09/25 16:15:59+00,45.71049,-117.238,Wallowa,0.1,Human
132708,-124.003314465,44.4378752690001,2016/07/29 14:45:59+00,44.437870000000004,-124.0033,Lincoln,0.3,Undetermined
132743,-122.407313843,42.294625286999995,2017/08/10 02:41:25+00,42.29462,-122.4073,Jackson,0.1,Natural
132758,-120.224313941,44.7997056660001,2018/08/17 23:45:59+00,44.814820000000005,-120.2493,Wheeler,45537.0,Natural
132760,-122.273013955,43.0815753520001,2016/06/30 21:10:00+00,43.08128,-122.2727,Douglas,,Human
132763,-121.26971386700001,43.4811754740001,2021/06/22 22:59:03+00,43.480140000000006,-121.2614,Lake,0.1,Natural
132768,-121.65831368299999,42.025175335,2021/07/23 20:51:00+00,42.0301,-121.6176,Klamath,2.7,Human
132802,-121.394114005,44.1266655060001,2019/08/11 02:56:17+00,44.1022,-121.3924,Deschutes,0.1,Natural
132819,-122.31491391200001,42.795235329,2021/06/23 01:08:22+00,42.79288,-122.3179,Jackson,0.1,Natural
132841,-122.03401375799999,42.129205309,2015/06/11 13:13:55+00,42.1193,-122.0416,Klamath,0.4,Human
132855,-120.906213765,43.2336254910001,2017/07/25 02:03:00+00,43.19939,-120.9091,Lake,0.1,Natural
132864,-117.72901361299999,45.342385951000004,2018/08/21 15:29:20+00,45.328,-117.7319,Union,11.0,Natural
132886,-117.300513216,43.628095855,2017/07/29 01:34:59+00,43.630829999999996,-117.2783,Malheur,1321.5,Natural
132936,-121.128013758,42.987005452000105,2015/07/06 03:55:11+00,42.9898,-121.1253,Lake,0.25,Undetermined
132937,-120.94201384,43.624805515,2015/07/12 22:52:06+00,43.6232,-120.9417,Deschutes,0.1,Natural
132946,-118.18279169600001,45.3482839060001,2018/07/18 16:48:32+00,45.3442,-118.2094,Union,0.44,Unknown
132948,-122.792013866,42.080805237,2014/07/30 23:13:59+00,,,Jackson,0.1,Natural
