,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause,Temperature,Precipitation
4283,-122.282113876,42.61164532,2021/05/16 18:51:48+00,42.61071,-122.2825,Klamath,0.1,Natural,49.7,0.014333333333333332
4284,-119.103713734,44.714075769,2017/09/28 20:43:23+00,44.71407,-119.1037,Grant,2.8,Human,57.0,0.025666666666666667
4285,-120.021113769,44.0673356340001,2019/07/14 00:56:59+00,44.19931,-119.9098,Crook,0.1,Human,63.8,0.007333333333333333
4286,-121.399013955,43.8530054870001,2015/06/27 02:59:33+00,43.8529,-121.39,Deschutes,0.1,Natural,62.2,0.010666666666666666
4287,-122.241013855,42.521705318,2014/08/18 15:27:00+00,,,Klamath,0.1,Natural,63.0,0.018666666666666668
4288,-121.433913985,43.9864254930001,2020/07/05 20:13:59+00,43.98642,-121.4339,Deschutes,0.1,Human,63.1,0.0016666666666666668
4289,-122.287213833,42.3462953010001,2016/08/27 17:02:00+00,42.339,-122.315,Jackson,,Human,70.3,0.0003333333333333333
4290,-122.08401389,42.8753053560001,2014/07/31 03:56:00+00,,,Klamath,0.1,Natural,67.7,0.012666666666666666
4291,-121.740014282,45.266525545,2017/07/29 20:31:14+00,45.27023,-121.7344,Clackamas,0.1,Human,64.7,0.0013333333333333333
4292,-117.335213171,43.331225827,2018/06/19 19:47:00+00,43.326,-117.3348,Malheur,3.05,Natural,62.0,0.06366666666666666
4293,-118.855913316,42.60176563,2016/08/08 22:17:00+00,42.5911,-118.8675,Harney,4.54,Natural,67.2,0.0013333333333333333
4294,-121.734014032,43.980305463,2014/08/02 00:48:00+00,,,Deschutes,0.3,Natural,62.8,0.02633333333333333
4295,-117.73621369700001,45.7552259810001,2017/06/27 23:16:04+00,45.75481,-117.7356,Wallowa,0.5,Natural,56.7,0.06566666666666666
4296,-119.266113675,44.25207572000011,2017/08/24 17:16:40+00,44.25208,-119.2656,Grant,0.1,Natural,67.6,0.008333333333333333
4297,-120.31951389,44.449315632,2020/09/22 14:48:00+00,44.45046,-120.3119,Wheeler,0.1,Human,63.1,0.011333333333333334
4298,-119.214013839,45.15639579,2021/10/02 23:58:00+00,45.1545,-119.2099,Morrow,0.1,Human,50.2,0.037000000000000005
4299,-117.831313729,45.827985977,2019/08/11 21:44:36+00,45.83412,-117.8214,Union,0.1,Natural,65.0,0.019
4300,-123.16401391299999,42.0241152,2016/07/17 19:24:00+00,42.01117,-123.1521,Jackson,0.1,Human,66.2,0.01933333333333333
4301,-122.43041422200001,44.4102854230001,2017/08/22 01:28:00+00,44.39507,-122.4313,Linn,0.1,Human,68.7,0.004
4302,-118.426313604,44.6555558310001,2021/05/12 19:02:48+00,44.65119,-118.4424,Baker,0.1,Undetermined,50.8,0.027666666666666662
4303,-121.107015765,43.044107458,2015/08/03 23:56:08+00,43.042301,-121.104202,Lake,0.1,Natural,65.2,0.005333333333333333
4304,-122.133013886,42.804205347,2014/08/02 19:41:00+00,,,Klamath,0.1,Natural,63.0,0.018666666666666668
4305,-118.86491374399999,44.9811558120001,2022/08/22 10:15:36+00,44.92833,-118.686,Grant,3.6,Natural,69.2,0.009333333333333334
4306,-120.99401410700001,44.992735603,2020/08/09 21:33:59+00,45.00021,-120.9954,Wasco,2.0,Human,68.0,0.0013333333333333333
4307,-117.440413423,44.630235923,2017/06/28 01:41:00+00,44.63956,-117.4125,Baker,4.34,Natural,59.5,0.04833333333333333
4308,-118.37961362799999,44.821665848000094,2016/06/27 20:19:32+00,44.82172,-118.3799,Grant,0.6,Undetermined,57.9,0.03233333333333333
4309,-122.04271613799999,44.286103453000095,2015/06/27 03:48:06+00,44.2934,-122.037598,Linn,0.1,Natural,64.3,0.021666666666666667
4310,-121.87321432700001,45.3831655390001,2022/07/25 21:30:00+00,45.38316,-121.8732,Clackamas,0.1,Undetermined,66.9,0.013666666666666666
4311,-116.847813521,45.692256064,2019/08/10 23:17:56+00,45.69228,-116.8471,Wallowa,0.1,Natural,65.0,0.018666666666666668
4312,-121.42401399299999,44.034645497,2017/05/25 18:19:00+00,44.03464,-121.424,Deschutes,0.1,Human,49.6,0.024
4313,-120.492910778,43.6870055620001,2015/07/14 23:00:00+00,43.725201,-120.466003,Deschutes,0.1,Natural,64.0,0.021333333333333333
4314,-120.261613482,42.16714547,2022/08/09 23:21:59+00,42.15859,-120.2644,Lake,0.1,Natural,69.6,0.01933333333333333
4315,-121.754013817,42.74886537800009,2022/09/17 23:47:49+00,42.7408,-121.7423,Klamath,0.1,Natural,59.5,0.02866666666666667
4316,-116.80901344700001,45.359076042,2021/08/04 18:45:00+00,45.324,-116.8033,Wallowa,2.1,Human,62.7,0.026
4317,-120.915914906,44.0108045440001,2015/07/10 20:23:00+00,43.9958,-120.916397,Crook,0.1,Natural,66.2,0.029666666666666668
4318,-121.45001421200001,45.152105567,2014/08/13 18:56:00+00,,,Wasco,0.1,Natural,69.2,0.018000000000000002
4319,-117.81951369299999,45.6635959660001,2019/07/02 00:08:59+00,45.67193,-117.8258,Union,0.5,Natural,61.9,0.008
4320,-119.790214075,45.832565779,2016/08/07 03:42:00+00,45.8325,-119.7903,Morrow,800.0,Human,69.0,0.005666666666666667
4321,-121.978013784,42.341705329,2015/06/10 20:24:12+00,42.3372,-121.9623,Klamath,0.1,Natural,62.6,0.012666666666666666
4322,-118.10581369200001,45.4002359180001,2017/07/07 03:31:31+00,45.38911,-118.089,Union,0.15,Human,67.8,0.0016666666666666668
4323,-121.40391395299999,43.8365754860001,2021/06/25 20:28:00+00,43.83657,-121.4039,Deschutes,0.1,Human,62.0,0.024
4324,-119.52801363,43.760605658,2014/08/02 03:59:59+00,,,Harney,,Natural,66.0,0.015666666666666666
4325,-120.763513766,43.36937551400009,2017/06/09 16:21:59+00,43.39217,-120.8039,Lake,0.1,Natural,59.0,0.03
4326,-121.88301407799999,44.1011054570001,2014/08/20 22:30:00+00,,,Lane,,Human,66.6,0.019
4327,-121.794513904,43.218405407,2016/07/19 19:17:00+00,43.21833,-121.7944,Klamath,0.1,Human,61.5,0.013
4328,-118.49281360100001,44.5776458180001,2020/07/18 17:48:59+00,44.58564000000001,-118.4816,Grant,0.1,Human,63.4,0.0033333333333333327
4329,-121.800214003,43.763875443000096,2020/09/08 01:44:59+00,43.76387,-121.8002,Deschutes,0.1,Human,59.4,0.016
4330,-122.21401386299999,42.596495325,2018/08/11 15:45:00+00,42.60015,-122.2215,Klamath,0.1,Human,63.6,0.0006666666666666666
4331,-118.77401377,45.1932058360001,2014/08/16 22:18:00+00,,,Umatilla,0.3,Natural,69.3,0.036000000000000004
4332,-121.487013949,43.739705471,2019/04/18 21:17:00+00,43.7254,-121.4755,Deschutes,0.5,Human,42.6,0.129
4333,-121.412913997,44.0657155000001,2019/10/30 23:48:00+00,44.06202,-121.4179,Deschutes,0.1,Human,40.0,0.034
4334,-120.538913908,44.3510956040001,2016/07/18 02:10:56+00,44.35109,-120.5389,Crook,0.1,Natural,63.0,0.016
4335,-124.179514361,43.748625212,2020/09/07 18:26:00+00,43.74862,-124.1795,Douglas,0.1,Human,65.1,0.04533333333333334
4336,-121.765714019,43.880645453999996,2018/10/16 18:33:00+00,43.86115,-121.7647,Deschutes,0.1,Human,45.6,0.035
4337,-121.13541399,44.26744554,2021/06/29 20:38:00+00,44.26744,-121.1354,Deschutes,70.0,Human,62.0,0.024
4338,-117.566413449,44.648375913000095,2017/07/29 21:53:59+00,44.65357,-117.5543,Baker,0.5,Natural,71.8,0.0026666666666666666
4339,-122.68981393,42.5635352790001,2019/05/30 21:27:59+00,42.56353,-122.6898,Jackson,1.0,Human,54.1,0.08033333333333334
4340,-122.39601400299999,43.249005352,2015/07/10 22:39:39+00,43.249,-122.3965,Douglas,0.25,Natural,69.3,0.009333333333333334
4341,-121.215013926,43.853305505,2015/08/15 16:28:59+00,43.8533,-121.2155,Deschutes,0.1,Human,63.7,0.006
4342,-117.683513054,42.240735704,2017/07/24 19:33:00+00,42.21616,-117.7184,Malheur,30.0,Natural,75.8,0.0006666666666666666
4343,-121.072613599,42.0807353910001,2021/06/22 18:09:00+00,42.07103,-121.0663,Klamath,0.1,Natural,62.4,0.018000000000000002
4344,-121.351513966,43.952785498000004,2017/06/17 21:42:00+00,43.95753,-121.3535,Deschutes,0.1,Human,56.3,0.02066666666666667
4345,-121.851314308,45.303915536000005,2021/04/19 22:46:00+00,45.30404,-121.8528,Clackamas,0.1,Human,47.4,0.040999999999999995
4346,-116.869913544,45.7864460690001,2021/06/04 20:24:39+00,45.78663,-116.8779,Wallowa,0.1,Natural,62.4,0.025666666666666667
4347,-116.930013434,45.177107016,2015/07/15 01:56:22+00,45.181,-116.921997,Wallowa,0.1,Natural,64.6,0.04233333333333333
4348,-118.76761369100001,44.793065808000094,2018/07/08 23:49:25+00,44.78726,-118.7469,Grant,0.1,Natural,66.6,0.0036666666666666666
4349,-121.70421426,45.1831955440001,2019/09/02 20:13:00+00,45.18319,-121.7042,Wasco,0.1,Human,57.6,0.05333333333333334
4350,-118.695713486,43.75475573600001,2017/06/26 22:56:00+00,43.7582,-118.6706,Harney,0.1,Natural,60.7,0.025666666666666667
4351,-118.68941385,45.6677358790001,2021/09/09 01:18:00+00,45.66694,-118.6957,Umatilla,0.1,Human,60.2,0.035666666666666666
4352,-121.726314115,44.428625493,2021/08/29 04:15:00+00,44.42862,-121.7263,Jefferson,0.1,Human,67.0,0.002
4353,-121.346013826,43.175305445,2020/08/07 14:57:00+00,43.17448,-121.3482,Lake,0.1,Natural,66.5,0.006666666666666667
4354,-122.15351380799999,42.318665311000096,2019/08/14 21:08:00+00,42.31866,-122.1535,Klamath,0.1,Natural,63.9,0.02433333333333333
4355,-119.310413626,43.9458556930001,2022/09/13 22:59:43+00,43.9393,-119.285,Harney,0.1,Natural,63.0,0.006999999999999999
4356,-119.828613904,44.949525715,2017/08/12 03:58:33+00,44.98389,-119.8796,Wheeler,2.65,Natural,70.6,0.007666666666666667
4357,-119.815013576,43.177505588,2015/07/22 03:24:00+00,43.1778,-119.8138,Harney,0.1,Natural,66.8,0.035333333333333335
4358,-121.946014316,45.2688055240001,2015/08/19 16:46:29+00,45.2688,-121.9456,Clackamas,0.1,Human,65.6,0.04633333333333333
4359,-121.435013985,43.983575492000114,2020/07/04 20:39:00+00,43.98357,-121.435,Deschutes,0.1,Human,63.1,0.0016666666666666668
4360,-118.70881382600001,45.5318758670001,2020/11/13 15:59:00+00,45.53292,-118.7117,Umatilla,0.1,Human,39.5,0.11433333333333336
4361,-121.564114071,44.330255503000004,2017/06/29 19:27:00+00,44.32971,-121.5618,Deschutes,0.1,Human,56.3,0.02066666666666667
4362,-120.51941392399999,44.453145613000096,2019/08/09 02:22:35+00,44.43504,-120.5631,Crook,0.1,Natural,66.7,0.04566666666666667
4363,-118.921110621,44.284406755000106,2015/03/28 00:26:00+00,44.284401,-118.921097,Grant,0.1,Human,41.9,0.05033333333333333
4364,-120.056313855,44.4963256610001,2021/08/03 02:33:15+00,44.54199000000001,-120.3761,Wheeler,0.1,Natural,67.0,0.0023333333333333327
4365,-121.211614275,45.6505956230001,2021/05/15 06:00:00+00,45.65059,-121.2116,Wasco,1.0,Human,54.3,0.018000000000000002
4366,-123.045013936,42.2727052270001,2014/08/19 01:01:00+00,42.2727,-123.0455,Jackson,0.1,Natural,69.5,0.013333333333333334
4367,-119.99371377,44.0983456390001,2022/07/13 00:48:00+00,44.12666,-120.0121,Crook,0.75,Natural,69.7,0.009333333333333334
4368,-122.164714249,44.760775471,2019/05/08 17:38:00+00,44.76346,-122.2364,Marion,6.5,Human,55.3,0.08833333333333332
4369,-117.98501378,45.9389059690001,2015/06/28 18:04:32+00,45.9248,-117.9878,Umatilla,0.1,Natural,68.3,0.008666666666666666
4370,-117.383013484,45.006305958,2015/08/11 15:58:08+00,45.0054,-117.3817,Baker,7.0,Natural,67.9,0.005333333333333333
4371,-118.89151376,45.0413658140001,2019/11/02 21:52:00+00,45.04063,-118.8971,Umatilla,0.25,Human,38.6,0.02633333333333333
4372,-124.11181444399999,44.2467552470001,2022/09/04 21:38:00+00,44.25101,-124.0454,Lane,0.1,Undetermined,62.5,0.022
4373,-122.177013887,42.7712253400001,2017/08/07 21:14:03+00,42.77081,-122.1756,Klamath,0.3,Natural,66.8,0.010333333333333332
4374,-121.74201428299999,45.269475545,2020/07/19 23:32:59+00,45.26955,-121.7411,Clackamas,0.1,Unknown,63.4,0.009333333333333334
4375,-121.3629137,42.41950539,2020/04/08 20:07:59+00,42.42632,-121.3634,Klamath,11.2,Unknown,43.3,0.03133333333333333
4376,-122.273813817,42.2635452970001,2017/07/13 01:43:00+00,42.26406,-122.2752,Klamath,0.1,Natural,66.6,0.005666666666666667
4377,-122.476904245,44.490175423000004,2020/08/30 00:00:00+00,,,Linn,18.1,Human,65.1,0.004666666666666667
4378,-123.721681106,44.348060892,2021/07/04 23:09:00+00,,,Benton,0.7,Human,69.5,0.0
4379,-121.686713969,43.675885448,2016/07/23 21:04:59+00,43.67581,-121.6867,Deschutes,0.1,Human,60.6,0.013333333333333334
4380,-122.039713777,42.240965316,2018/07/16 18:58:35+00,42.23543,-122.0415,Klamath,0.4,Natural,66.2,0.0023333333333333327
4381,-122.21691404799999,43.653425396,2019/08/03 20:40:50+00,44.00878,-121.9399,Lane,0.1,Unknown,66.0,0.02733333333333333
4382,-122.104313803,42.3374653170001,2019/07/28 18:19:00+00,42.33339,-122.1049,Klamath,10.1,Unknown,61.7,0.0013333333333333333
4383,-119.100813802,45.069155795,2019/08/08 00:38:12+00,45.07212,-119.1055,Umatilla,0.1,Natural,69.0,0.01833333333333333
4384,-122.30001384299999,42.396905304,2014/08/17 23:36:59+00,,,Jackson,1.0,Natural,69.5,0.013333333333333334
4385,-117.280613545,45.413346,2021/04/01 17:54:38+00,45.4137,-117.2852,Wallowa,0.25,Human,42.8,0.028333333333333325
4386,-122.125914009,43.5150053950001,2020/07/27 22:54:59+00,43.515,-122.1259,Klamath,0.1,Natural,63.4,0.0036666666666666666
4387,-118.375813528,44.2936458080001,2017/08/10 16:54:12+00,44.29313,-118.3731,Baker,0.1,Natural,70.5,0.012333333333333332
4388,-119.02801352799999,43.665635698000095,2022/07/13 17:50:00+00,43.66563,-119.028,Harney,4.7,Natural,71.8,0.0006666666666666666
4389,-120.201413844,44.3084956340001,2021/08/02 23:29:00+00,44.29898,-120.1929,Crook,0.1,Natural,65.7,0.005333333333333333
4390,-121.556208704,45.30495001,2021/07/23 17:26:00+00,45.3031,-121.5584,Hood River,0.1,Human,66.7,0.0
4391,-122.03491405700001,43.856185426,2022/07/31 01:50:50+00,43.85633,-122.0336,Lane,0.25,Natural,67.2,0.012333333333333332
4392,-118.47281361,44.641795825,2018/05/11 22:13:31+00,44.614,-118.409,Grant,0.1,Human,52.8,0.07400000000000001
4393,-121.59811370700001,42.231435355,2017/07/11 20:39:59+00,42.23118,-121.5974,Klamath,0.1,Human,66.6,0.005666666666666667
4394,-121.19291391600001,43.8181255040001,2018/07/17 23:05:39+00,43.83455,-121.1904,Deschutes,0.25,Natural,65.5,0.0006666666666666666
4395,-121.587113981,43.8276254670001,2016/08/03 00:40:59+00,43.8328,-121.5795,Deschutes,0.1,Human,63.0,0.0006666666666666666
4396,-117.12281320299999,43.7352358810001,2018/06/21 04:34:00+00,43.68195,-117.1486,Malheur,0.1,Natural,62.0,0.06366666666666666
4397,-122.05241392799999,43.121995376,2022/08/04 23:54:49+00,43.11698,-122.0522,Klamath,0.1,Natural,67.5,0.013999999999999999
4398,-121.233114084,44.6770055580001,2021/06/21 20:50:00+00,44.69245,-121.229,Jefferson,0.1,Human,66.1,0.013
4399,-122.57761404799999,43.344285341,2017/08/11 15:54:15+00,43.34352,-122.5776,Douglas,0.1,Natural,70.2,0.003
4400,-122.77801402799999,43.053305303000094,2015/07/20 16:57:00+00,43.0543,-122.7763,Douglas,0.1,Human,69.3,0.009333333333333334
4401,-119.18591365399999,44.214705725,2017/08/29 00:53:45+00,44.2147,-119.1859,Grant,0.1,Natural,67.6,0.008333333333333333
4402,-121.151713955,44.0662855250001,2017/08/11 03:43:59+00,44.07077,-121.0359,Deschutes,0.1,Natural,66.3,0.0033333333333333327
4403,-120.307813536,42.4565654880001,2022/04/07 22:50:00+00,42.44751,-120.3258,Lake,1.5,Human,37.9,0.060666666666666674
4404,-122.489014043,43.393945353,2021/07/23 18:55:14+00,43.39394,-122.489,Douglas,0.1,Natural,69.5,0.0016666666666666668
4405,-121.505713879,43.333935442,2017/06/26 21:40:20+00,43.33367,-121.5182,Klamath,0.1,Natural,57.5,0.03266666666666666
4406,-122.21431385700001,42.5581953220001,2017/08/10 17:48:43+00,42.55517,-122.2148,Klamath,0.2,Natural,66.8,0.010333333333333332
4407,-121.27141398799999,44.140535519,2020/06/26 20:42:59+00,44.22474,-121.3634,Deschutes,0.8,Human,54.6,0.02866666666666667
4408,-119.03868070600001,44.6253387690001,2017/07/27 19:18:32+00,44.62533300000001,-119.038667,Grant,0.1,Natural,68.6,0.0026666666666666666
4409,-123.90601438899999,44.11360526,2015/06/08 23:03:59+00,44.1136,-123.9063,Lane,2.6,Undetermined,64.0,0.021
4410,-118.70481352899999,43.982985753,2017/07/25 01:26:47+00,43.99776,-118.7651,Harney,1.25,Natural,72.2,0.002
4411,-122.27501404200001,43.570305385,2014/08/02 18:59:59+00,,,Lane,0.8,Natural,66.6,0.019
4412,-123.019414016,42.775675263000004,2021/08/02 02:41:00+00,42.77567,-123.0194,Douglas,0.1,Natural,67.5,0.005666666666666667
4413,-120.676813901,44.1960055800001,2018/08/17 19:14:59+00,44.19600000000001,-120.6768,Crook,0.1,Natural,65.4,0.004
4414,-122.117013884,42.808905349,2014/07/30 18:40:59+00,,,Klamath,0.1,Natural,67.7,0.012666666666666666
4415,-122.251813935,42.985995348000095,2018/07/21 03:40:00+00,42.98599,-122.2518,Klamath,0.25,Natural,66.2,0.0023333333333333327
4416,-121.312013901,43.62810548,2014/07/09 02:03:59+00,,,Deschutes,0.1,Natural,67.1,0.02233333333333333
4417,-121.475013945,43.729215471,2020/05/10 20:57:00+00,43.73982,-121.4758,Deschutes,0.27,Human,48.7,0.076
4418,-121.91901423200001,44.8714055030001,2014/07/14 01:17:00+00,,,Marion,30.0,Natural,68.1,0.027666666666666662
4419,-121.143013953,44.0631055260001,2014/07/28 17:13:59+00,,,Deschutes,,Natural,67.1,0.02233333333333333
4420,-121.08307410799999,44.9277855890001,2018/06/21 18:04:59+00,,,Wasco,898.0,Natural,60.1,0.019
4421,-124.006714593,45.079265303999996,2021/09/02 17:38:00+00,45.07895,-124.0073,Tillamook,0.1,Human,58.5,0.1996666666666667
4422,-121.46831410600001,44.59585553000011,2022/08/01 03:19:15+00,44.59675,-121.4649,Jefferson,0.1,Natural,71.8,0.0026666666666666666
4423,-119.333913765,44.6697957440001,2019/08/08 02:46:38+00,44.67119,-119.3275,Grant,0.5,Natural,64.9,0.024
4424,-118.52591363200001,44.708955825,2020/08/07 19:57:02+00,44.71521,-118.5216,Grant,0.1,Natural,65.1,0.006666666666666667
4425,-119.253513806,44.954735772,2017/08/08 02:18:17+00,44.960556,-119.256111,Grant,4.0561,Undetermined,67.6,0.008333333333333333
4426,-121.7475138,42.6544153720001,2018/11/21 19:47:00+00,42.63918,-121.7502,Klamath,1.38,Unknown,37.6,0.081
4427,-121.01411412200001,45.052285604000105,2019/07/19 20:48:00+00,45.04219000000001,-120.9975,Wasco,0.1,Human,65.3,0.006333333333333333
4428,-120.873013954,44.303405568000095,2015/07/31 17:24:28+00,44.2992,-120.8752,Crook,0.1,Human,66.2,0.029666666666666668
4429,-117.259013583,45.622046018,2017/09/09 01:46:19+00,45.62263,-117.2511,Wallowa,0.1,Natural,56.2,0.04366666666666666
4430,-120.331613782,43.8567255890001,2022/08/10 02:27:00+00,43.8564,-120.331,Crook,0.1,Natural,70.9,0.010666666666666666
4431,-121.39931396600001,43.91261549100009,2020/11/01 18:49:00+00,43.91566,-121.3969,Deschutes,0.1,Human,35.5,0.12866666666666665
4432,-117.175713305,44.253745918,2019/07/23 21:32:00+00,44.24744000000001,-117.1801,Malheur,17.0,Natural,70.2,0.012
4433,-118.62621369899999,44.963215833999996,2017/08/12 23:52:50+00,44.96321,-118.6262,Grant,0.1,Natural,67.6,0.008333333333333333
4434,-123.548514036,42.428985192,2022/10/13 23:29:00+00,42.42877,-123.5488,Josephine,0.1,Undetermined,59.6,0.03966666666666666
4435,-120.89031391299999,44.06730555100009,2021/09/10 04:53:00+00,44.06332,-120.915,Crook,0.1,Human,57.9,0.034666666666666665
4436,-119.6559139,45.0793857410001,2019/07/31 22:44:59+00,45.07477,-119.6545,Morrow,18.0,Human,67.6,0.006333333333333333
4437,-121.22261699100001,44.198404527,2016/02/21 16:12:00+00,44.237499,-121.176804,Deschutes,0.1,Human,37.4,0.037333333333333336
4438,-118.492413575,44.4382958080001,2019/06/30 22:47:03+00,44.49824,-119.1893,Grant,0.1,Natural,55.6,0.029333333333333333
4439,-123.49711395899999,42.0068951690001,2017/09/09 18:57:42+00,42.00583,-123.4962,Josephine,0.25,Natural,62.9,0.022
4440,-122.844513865,42.0220052290001,2020/07/27 18:59:59+00,42.022,-122.8445,Jackson,0.1,Natural,68.5,0.001
4441,-120.95891367600001,42.658945444000004,2017/08/02 00:33:00+00,42.64279000000001,-120.9809,Klamath,0.24,Natural,66.8,0.010333333333333332
4442,-121.916014211,44.770305496000006,2014/07/16 23:58:00+00,,,Marion,1.8,Natural,68.1,0.027666666666666662
4443,-117.030613574,45.7866760530001,2016/07/18 02:02:33+00,45.78661,-117.0305,Wallowa,0.1,Natural,61.0,0.047
4444,-121.754613985,43.705585443000096,2018/10/19 22:28:59+00,43.70558,-121.7546,Deschutes,0.1,Human,45.6,0.035
4445,-121.117013898,43.787805510000105,2014/11/10 18:27:00+00,,,Deschutes,,Human,34.0,0.13566666666666669
4446,-122.54801412399999,43.7867753720001,2017/07/20 14:58:00+00,43.78772,-122.5404,Lane,0.1,Human,65.7,0.0006666666666666666
4447,-118.591413621,44.587785810000106,2020/08/06 01:14:12+00,44.58728,-118.9257,Grant,0.1,Natural,65.1,0.006666666666666667
4448,-120.630213955,44.519975607,2021/08/25 22:02:59+00,44.13709,-120.816,Crook,0.3,Human,65.7,0.005333333333333333
4449,-123.75371404399999,42.2954251640001,2018/06/24 20:48:00+00,42.30006,-123.7399,Josephine,0.1,Human,60.7,0.02633333333333333
4450,-122.332913908,42.754055325,2017/07/26 23:52:39+00,42.75484,-122.3346,Jackson,0.1,Natural,70.5,0.0013333333333333333
4451,-121.59651407,44.302025498,2020/07/25 02:23:00+00,44.32061,-121.5746,Deschutes,0.3,Human,63.1,0.0016666666666666668
4452,-122.322614053,43.5883853810001,2019/09/06 22:35:53+00,43.58445,-122.3254,Lane,0.1,Natural,58.0,0.19066666666666665
4453,-118.81401366899999,44.638105792,2014/08/02 18:55:00+00,,,Grant,0.3,Natural,63.7,0.034333333333333334
4454,-118.179813579,44.751415861999995,2021/10/06 21:14:59+00,44.74346,-118.1608,Baker,1.0,Human,46.8,0.050666666666666665
